accession	accession_version	strain	date	region	country	division	location	length	host	date_released	date_updated	sra_accessions	authors	abbr_authors	institution
MG747548	MG747548.1	BeH 355173	1978-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747551	MG747551.1	BeAr 366927	1979-XX-XX	South America	Brazil			947	Culicoides paraensis	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747554	MG747554.1	BeH 385591	1980-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747557	MG747557.1	BeH 532314	1994-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747560	MG747560.1	BeH 532422	1994-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747563	MG747563.1	BeH 532490	1994-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747566	MG747566.1	BeH 532500	1994-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747569	MG747569.1	BeH 541140	1994-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747572	MG747572.1	BeH 543629	1996-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747575	MG747575.1	BeH 543760	1996-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747578	MG747578.1	BeH 543857	1996-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747581	MG747581.1	PPS 522 H 669314	2003-XX-XX	South America	Brazil			958	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747584	MG747584.1	PPS 523 H 669315	2003-XX-XX	South America	Brazil			958	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747587	MG747587.1	PMOH 682426	2004-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747590	MG747590.1	PMOH 682431	2004-XX-XX	South America	Brazil			948	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747593	MG747593.1	BeH 708139	2006-XX-XX	South America	Brazil			948	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747596	MG747596.1	BeH 707287	2006-XX-XX	South America	Brazil			948	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747599	MG747599.1	BeH 708717	2006-XX-XX	South America	Brazil			948	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747602	MG747602.1	BeH 498913	1990-XX-XX	South America	Brazil			949	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747605	MG747605.1	BeH 505768	1991-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MH331012	MH331012.1	MH331012	2015-03-XX	South America	Brazil	Cuiaba	Mt	282	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Pavoni,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MH337267	MH337267.1	MH337267	2015-05-XX	South America	Brazil	Cuiaba	Mt	285	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Pavoni,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MH337268	MH337268.1	MH337268	2015-04-XX	South America	Brazil	Cuiaba	Mt	285	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Pavoni,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MH337269	MH337269.1	MH337269	2015-05-XX	South America	Brazil	Cuiaba	Mt	286	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Pavoni,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MH337270	MH337270.1	MH337270	2015-03-XX	South America	Brazil	Cuiaba	Mt	286	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Pavoni,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MH337271	MH337271.1	MH337271	2015-02-XX	South America	Brazil	Cuiaba	Mt	290	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Pavoni,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MH337272	MH337272.1	MH337272	2015-02-XX	South America	Brazil	Cuiaba	Mt	285	Homo sapiens	2019-01-12	2019-01-12		de Souza Costa,M.C.,Siqueira Maia,L.M.,Costa de Souza,V.,Gonzaga,A.M.,Correa de Azevedo,V.,Ramos Martins,L.,Chavez Pavoni,J.H.,Gomes Naveca,F.,Dezengrini Slhessarenko,R.,Costa,M.C.,Maia,L.M.,Souza,V.C.,Azevedo,V.C.,Chave,J.H.,Naveca,F.G.,Martins,L.R.,Slhessarenko,R.D.	de Souza Costa et al.	Universidade Federal de Mato Grosso, Virology Laboratory
MK506818	MK506818.1	MK506818	2016-04-XX	South America	Ecuador			952	Homo sapiens	2019-11-08	2019-11-08		Wise,E.L.,Logue,C.H.,Mellors,J.,Atkinson,B.,Marquez,S.,Zapata,S.,Paz,V.,Trueba,G.,Gutierrez,B.,Pybus,O.G.,Jackson,S.K.,Fejer,G.,Pullan,S.T.	Wise et al.	Public Health England, NIS, Research
MK506819	MK506819.1	MK506819	2016-04-XX	South America	Ecuador			952	Homo sapiens	2019-11-08	2019-11-08		Wise,E.L.,Logue,C.H.,Mellors,J.,Atkinson,B.,Marquez,S.,Zapata,S.,Paz,V.,Trueba,G.,Gutierrez,B.,Pybus,O.G.,Jackson,S.K.,Fejer,G.,Pullan,S.T.	Wise et al.	Public Health England, NIS, Research
MK506820	MK506820.1	MK506820	2016-04-XX	South America	Ecuador			952	Homo sapiens	2019-11-08	2019-11-08		Wise,E.L.,Logue,C.H.,Mellors,J.,Atkinson,B.,Marquez,S.,Zapata,S.,Paz,V.,Trueba,G.,Gutierrez,B.,Pybus,O.G.,Jackson,S.K.,Fejer,G.,Pullan,S.T.	Wise et al.	Public Health England, NIS, Research
MK506821	MK506821.1	MK506821	2016-04-XX	South America	Ecuador			952	Homo sapiens	2019-11-08	2019-11-08		Wise,E.L.,Logue,C.H.,Mellors,J.,Atkinson,B.,Marquez,S.,Zapata,S.,Paz,V.,Trueba,G.,Gutierrez,B.,Pybus,O.G.,Jackson,S.K.,Fejer,G.,Pullan,S.T.	Wise et al.	Public Health England, NIS, Research
MK506822	MK506822.1	MK506822	2016-04-XX	South America	Ecuador			952	Homo sapiens	2019-11-08	2019-11-08		Wise,E.L.,Logue,C.H.,Mellors,J.,Atkinson,B.,Marquez,S.,Zapata,S.,Paz,V.,Trueba,G.,Gutierrez,B.,Pybus,O.G.,Jackson,S.K.,Fejer,G.,Pullan,S.T.	Wise et al.	Public Health England, NIS, Research
MK875765	MK875765.1	BA/BR/UFBA/LabViro/02	2017-XX-XX	South America	Brazil			273	Homo sapiens	2019-06-15	2019-06-15		Fonseca,L.M.S.,Souza,R.R.M.,Bandera,A.A.C.,Campos,G.S.,Sardi,S.I.	Fonseca et al.	Federal University of Bahia, Department of biointeraction
MK875766	MK875766.1	BA/BR/UFBA/LabViro/03	2017-XX-XX	South America	Brazil			273	Homo sapiens	2019-06-15	2019-06-15		Fonseca,L.M.S.,Souza,R.R.M.,Bandera,A.A.C.,Campos,G.S.,Sardi,S.I.	Fonseca et al.	Federal University of Bahia, Department of biointeraction
MK875767	MK875767.1	BA/BR/UFBA/LabViro/04	2017-XX-XX	South America	Brazil			301	Homo sapiens	2019-06-15	2019-06-15		Fonseca,L.M.S.,Souza,R.R.M.,Bandera,A.A.C.,Campos,G.S.,Sardi,S.I.	Fonseca et al.	Federal University of Bahia, Department of biointeraction
MK875768	MK875768.1	BA/BR/UFBA/LabViro/05	2017-XX-XX	South America	Brazil			302	Homo sapiens	2019-06-15	2019-06-15		Fonseca,L.M.S.,Souza,R.R.M.,Bandera,A.A.C.,Campos,G.S.,Sardi,S.I.	Fonseca et al.	Federal University of Bahia, Department of biointeraction
MK875769	MK875769.1	BA/BR/UFBA/LabViro/06	2017-XX-XX	South America	Brazil			301	Homo sapiens	2019-06-15	2019-06-15		Fonseca,L.M.S.,Souza,R.R.M.,Bandera,A.A.C.,Campos,G.S.,Sardi,S.I.	Fonseca et al.	Federal University of Bahia, Department of biointeraction
MK875770	MK875770.1	BA/BR/UFBA/LabViro/07	2017-XX-XX	South America	Brazil			305	Homo sapiens	2019-06-15	2019-06-15		Fonseca,L.M.S.,Souza,R.R.M.,Bandera,A.A.C.,Campos,G.S.,Sardi,S.I.	Fonseca et al.	Federal University of Bahia, Department of biointeraction
MN264269	MN264269.1	MN264269	2014-05-26	North America	Haiti			958	Homo sapiens	2020-03-22	2020-03-22		White,S.K.,Elbadry,M.A.,Morris,J.G. Jr.,Lednicky,J.A.	White et al.	University of Florida - Gainesville, Environmental and Global Health
MT879230	MT879230.1	MT879230	2018-03-30	South America	Brazil			944	Homo sapiens	2021-06-21	2021-06-21		Chiang,J.O.,Azevedo,R.S.,Justino,M.C.A.,Matos,H.J.,Cabeca,H.L.S.,Silva,S.P.,Henriques,D.F.,Silva,E.V.P.,Andrade,G.S.S.,Vasconcelos,P.F.,Martins,L.C.,Azevedo,R.S.S.	Chiang et al.	Evandro Chagas Institute, Department of Arbovirology and Hemorrhagic Fevers
MW507588	MW507588.1	100	2019-01-XX	South America	Brazil			302	Homo sapiens	2022-07-06	2022-07-06		Ramirez Pavon,J.A.,Neves,N.A.S.,de Azevedo,F.K.,de Figueiredo Junior,J.A.B.,Nunes,M.R.T.,Slhessarenko,R.D.	Ramirez Pavon et al.	Universidade Federal de Mato Grosso, Faculty of Medicine, Virology Lab
NC_005777	NC_005777.1	NC_005777	XXXX-XX-XX					754		2004-03-04	2018-08-13		Aquino,V.H.,Moreli,M.L.,Figueiredo,L.T.M.	Aquino et al.	National Center for Biotechnology Information, NIH
OP407854	OP407854.1	AMA2291/H759582	2009-06-22	South America	Brazil			947	Homo sapiens	2023-09-05	2023-09-05		Watanabe,A.,Silva,S.P.,Chiang,J.O.	Watanabe et al.	Evandro Chagas Institute, Department of Arbovirology and Hemorrhagic Fevers
PP153945	PP153945.1	LVM_ILMD_ZDC388	2023-05-11	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153948	PP153948.1	LVM_ILMD_ZDC125	2023-03-02	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153951	PP153951.1	LVM_ILMD_ZDC089	2023-01-09	South America	Brazil	Rondonia_Portovelho		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153954	PP153954.1	LVM_ILMD_ZCD208	2023-03-23	South America	Brazil	Rondonia_Portovelho		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153957	PP153957.1	LVM_ILMD_ZCD166	2023-03-14	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153960	PP153960.1	LVM_ILMD_ZCD155	2023-03-09	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153963	PP153963.1	LVM_ILMD_ZCD142	2023-03-08	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153966	PP153966.1	LVM_ILMD_ZCD123	2023-02-14	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153969	PP153969.1	LVM_ILMD_ZCD121	2023-02-06	South America	Brazil	Rondonia_Portovelho		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153972	PP153972.1	LVM_ILMD_ZCD117	2023-02-01	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
